,song,genre,duration,tempo,tempo_changes,tempo_confidence,sub_strength,bass_strength,lomid_strength,mid_strength,himid_strength,pres_strength,brill_strength,mean_RMS,std_RMS,spectral_centroid,spectral_bandwidth,band 0_contrast,band 1_contrast,band 2_contrast,band 3_contrast,mean_flatness,peak_flatness,rolloff(0.5),tuning
10,2-41 The Snow Maiden (_Snegurochka_).wav,classical,222.2207709750567,143.5546875,0.42837739003238945,0.6435064256608505,-48.46489715576172,-41.694515228271484,-42.465721130371094,-52.305328369140625,-60.01032638549805,-67.32057189941406,-75.16558837890625,0.041506558656692505,0.037256594747304916,1527.0747359410104,1712.954552680544,18.62566175728062,15.665195113515516,18.960540033003433,42.9856168545844,0.005307374522089958,0.08443322032690048,855.8025219412809,0.13
11,"1-49 Romeo and Juliet, Suite No. 2 f.wav",classical,322.37650793650795,112.34714673913044,0.8859118409680208,0.2154278305963699,-60.18632888793945,-46.66238021850586,-47.647666931152344,-57.4367790222168,-65.23825073242188,-70.72811889648438,-75.40962219238281,0.04510556906461716,0.04483648017048836,1555.086371509721,1813.0715565173225,27.57578243408102,17.818182282590197,21.601084842834606,42.6723056714837,0.007888923399150372,0.0834895521402359,875.1244811220424,0.050000000000000044
12,1-50 Rhapsody On a Theme By Paganini.wav,classical,171.740589569161,123.046875,1.216709476814925,0.19115857780181156,-61.185211181640625,-42.27016067504883,-41.33702850341797,-55.36099624633789,-66.2601547241211,-72.12919616699219,-76.68380737304688,0.020814258605241776,0.019333412870764732,1150.8817444377703,1487.1386153116528,23.876817155085934,17.710536088501048,22.40109713082576,44.20199226508842,0.001303367898799479,0.015904724597930908,598.9575291028035,0.050000000000000044
13,1-42 Prelude a L'apres-Midi D'un Fau.wav,classical,569.2604081632653,123.046875,0.8810213321368845,0.3955622629196068,-57.39955139160156,-49.99803924560547,-45.149497985839844,-56.51746368408203,-67.833984375,-74.49490356445312,-78.16607666015625,0.03568403795361519,0.033933743834495544,1176.1328710279977,1305.7807592783333,18.48780669806276,18.399498957438112,23.4418020819742,48.03175904906848,0.0036828366573899984,0.019310934469103813,747.7292143589142,0.20999999999999996
14,2-43 Requiem_ Pie Jesu.wav,classical,185.17913832199545,129.19921875,0.9653961885656971,0.3352557673019057,-78.58518981933594,-53.309444427490234,-51.094581604003906,-60.62041091918945,-69.39669799804688,-78.62574005126953,-79.8500747680664,0.06544018536806107,0.058726489543914795,1183.1649764088938,1137.4431267988227,32.17559314740919,17.381010283747724,25.30879136454269,54.953817011432626,0.00034536223392933607,0.017294518649578094,804.584787076072,0.33000000000000007
15,1-30 Piano Sonata No. 2 In B Flat Mi.wav,classical,544.7008163265306,112.34714673913044,1.3896585532205123,0.10375548829873396,-71.02803802490234,-42.86161422729492,-42.549861907958984,-61.296775817871094,-74.52716827392578,-78.12577056884766,-79.79849243164062,0.02644835226237774,0.02656937949359417,662.0701210838015,829.8350669861686,26.097265964645757,19.160114928039466,22.919134867239137,48.480977548780615,0.0004392204573377967,0.007260516751557589,422.52451355456594,-0.06
16,2-37 Pictures At an Exhibition (Arr..wav,classical,324.2354648526077,123.046875,0.9596104268118019,0.363506158693784,-50.97941589355469,-38.67067337036133,-38.515594482421875,-48.02239227294922,-57.04722213745117,-63.34562301635742,-70.0609359741211,0.060924746096134186,0.04312406852841377,1638.399514668709,1768.727294411022,19.79608488295373,16.105966679305915,20.72268528174318,43.3217323228895,0.011586601845920086,0.34078699350357056,1043.1436731561962,0.06000000000000005
17,2-16 Music for the Funeral of Queen.wav,classical,96.31637188208617,123.046875,0.9640877319836104,0.3641841407568089,-67.74597930908203,-54.05767822265625,-50.200439453125,-54.11927795410156,-68.5132064819336,-76.09221649169922,-79.47469329833984,0.07993176579475403,0.07300034165382385,1190.0316634787955,1146.606431523202,21.88006972770192,22.840574370376242,26.545241473158228,50.24498394425797,0.0036540767177939415,0.06278964132070541,861.7277530165401,-0.19
18,2-17 Oboe Concerto In D Minor_ II. A.wav,classical,221.3790476190476,129.19921875,0.9229155742003146,0.34042999475616154,-58.52128219604492,-59.71747589111328,-50.60722351074219,-55.71915817260742,-62.86323165893555,-73.7837142944336,-79.578369140625,0.057133130729198456,0.029693342745304108,1476.1596309117988,1268.817379670755,17.98996013468625,22.39585145537134,26.96176090323401,52.66337744311136,0.0008443945553153753,0.0027340080123394728,1148.809372132276,0.21999999999999997
19,"1-35 Marche Slave In B Flat Major, O.wav",classical,524.4575056689342,117.45383522727273,0.5002877761544251,0.38393766325762607,-46.46726989746094,-37.21030044555664,-41.941043853759766,-50.75886535644531,-58.24549865722656,-64.67233276367188,-71.97761535644531,0.04721065238118172,0.04009045660495758,1542.4347031511047,1720.8527297959336,18.789991680821693,14.811253820036127,18.50007646478957,43.02040487664815,0.009326061233878136,0.2876947224140167,945.9551290997725,0.16000000000000003
20,2-07 Magnificat.wav,classical,149.22666666666666,123.046875,0.7624085887661428,0.39909755718064416,-60.220218658447266,-54.46146011352539,-39.41913604736328,-51.78083419799805,-59.283119201660156,-72.35053253173828,-76.23796081542969,0.043319642543792725,0.031407617032527924,1455.6580141098339,1630.9388492199726,21.98101834477821,18.146287253032536,22.080693713047456,44.02246255632879,0.005682119634002447,0.15088705718517303,796.678259199471,0.43000000000000005
21,"2-39 Lyric Suite, Op. 54_ III. Nottu.wav",classical,249.1501133786848,129.19921875,0.7734600689590905,0.42251421116391763,-54.32356262207031,-46.70280075073242,-45.855140686035156,-58.82661437988281,-64.9075698852539,-68.9016342163086,-73.73310852050781,0.015304209664463997,0.01534687727689743,1722.9101129161993,2002.435425301835,20.911392404704863,18.425134275320914,24.242101047981098,40.681711727244945,0.007016728166490793,0.039650674909353256,985.5950342465753,0.22999999999999998
22,2-49 Liebesfreud.wav,classical,229.78467120181406,103.359375,1.1720723451550974,0.17803374760028293,-75.9210433959961,-51.53746032714844,-45.93527603149414,-59.204097747802734,-67.761962890625,-74.50625610351562,-77.88856506347656,0.04991814121603966,0.03588124364614487,1371.8173449163767,1516.1114593667949,26.900294164280908,16.72518319429877,24.23489526071585,49.70102306292608,0.001453059259802103,0.06603843718767166,765.1858650940626,0.10999999999999999
23,1-31 Kinderszenen (Scenes from Child.wav,classical,179.72956916099773,112.34714673913044,1.253068079059553,0.13228265082030746,-66.61573028564453,-43.562705993652344,-45.683746337890625,-67.24799346923828,-79.29194641113281,-79.98855590820312,-79.999267578125,0.02724306844174862,0.01813828945159912,621.83327939655,996.4840504989904,26.404948405190183,19.449610387903412,25.28986889604512,41.86274206679543,0.0009133228450082242,0.0008676732541061938,402.902614730009,0.18000000000000005
24,2-32 La Gioconda_ Dance of the Hours.wav,classical,526.0596825396825,151.99908088235293,0.8342161016949153,0.2075829802259887,-53.22575378417969,-51.81927490234375,-51.55806350708008,-60.3689079284668,-68.34111022949219,-74.58120727539062,-78.18328094482422,0.023872418329119682,0.03518136963248253,1299.2216277348637,1489.200807133548,18.38314219236846,16.871371773580066,21.69476941235069,46.10095777024944,0.0014103036373853683,0.05361577495932579,773.5995211843717,0.13
25,"1-11 Judas Maccabaeus_ See, the Conq.wav",classical,339.7892063492063,135.99917763157896,0.7790077900779008,0.24238075714090473,-45.98246383666992,-47.237857818603516,-41.744937896728516,-49.090980529785156,-58.893741607666016,-69.76329040527344,-74.8717041015625,0.053275588899850845,0.035932641476392746,1348.823739428784,1571.2166969592236,20.202999184984282,17.572078574523633,23.01816498394092,45.39813329517014,0.0028886953368782997,0.024364812299609184,773.8768930658057,0.27
26,2-12 In Nomine for 5 Viols In D Mino.wav,classical,211.87201814058957,123.046875,0.6246575342465753,0.5378630136986301,-53.227542877197266,-41.12562942504883,-41.05921936035156,-51.91521453857422,-60.671966552734375,-68.94038391113281,-75.95143127441406,0.057622458785772324,0.0246717669069767,1583.3306346814352,1734.3139036769678,26.731703768800664,20.912397274275406,26.320570246116038,45.84755031909898,0.003322293283417821,0.010731271468102932,953.4135407748288,0.040000000000000036
27,"1-27 Impromptus, Op. 90, No. 4 In a.wav",classical,427.5091156462585,123.046875,0.9124484032152944,0.194818596567456,-60.237247467041016,-42.7203483581543,-44.53908920288086,-60.11355972290039,-74.40070343017578,-78.60246276855469,-79.8309555053711,0.04962066560983658,0.03656793013215065,770.3979491995068,912.9475706182226,22.534880505924917,18.228415132195252,23.72842451921519,48.856286411250245,0.002041137544438243,0.0033398084342479706,579.9439404753015,0.13
28,2-44 Idyll for String Orchestra_ V..wav,classical,195.2841723356009,123.046875,0.6895731779812151,0.5309713470455356,-60.077186584472656,-54.00552749633789,-50.94083786010742,-63.46060562133789,-70.45735168457031,-75.2057113647461,-78.59711456298828,0.02211068756878376,0.018299508839845657,1365.5911492448527,1728.9068728514299,19.48890482933422,22.33867409755649,25.106245179052262,45.09885592113115,0.0014490906614810228,0.01148342527449131,640.8771257737263,0.18000000000000005
29,1-32 Hungarian Rhapsody No. 2.wav,classical,586.3308843537415,112.34714673913044,0.887058450815777,0.2033106288610803,-57.99059295654297,-55.3337516784668,-57.053001403808594,-64.88861846923828,-70.72077941894531,-75.21089935302734,-78.24079895019531,0.02249900996685028,0.027685295790433884,1395.4438730197453,1566.2573833767447,17.866771263518793,17.04609890812774,21.345451764113573,44.34436718424972,0.004707348067313433,0.059606101363897324,835.0997762862843,0.13
30,"2-04 Finlandia, Op .26.wav",classical,450.6064399092971,129.19921875,0.8759725872108002,0.37033029319317773,-52.578369140625,-42.15913772583008,-43.088714599609375,-54.14622497558594,-63.91950988769531,-71.57066345214844,-76.9377212524414,0.05013066157698631,0.039951570332050323,1221.1066794201781,1421.1705107575026,19.924206742548066,16.792826674909342,20.233915827410847,46.32979463740699,0.00439708586782217,0.1743118166923523,698.467673199828,0.14
31,2-13 Fantasy for 5 Viols In D Minor.wav,classical,196.07469387755103,123.046875,0.4854943753700414,0.5291888691533452,-52.846527099609375,-45.15460968017578,-42.499610900878906,-52.45266342163086,-61.27197265625,-67.92659759521484,-75.051513671875,0.056676194071769714,0.026655161753296852,1681.1312008811751,1831.3939653507716,24.599864963058454,22.402650576855454,26.05446532220486,44.64146939631873,0.004380777478218079,0.016491921618580818,1037.0079547346802,0.07000000000000006
32,"2-35 Estudiantina Waltz, Op. 191.wav",classical,311.5508390022676,99.38401442307692,0.7527202265613355,0.39946340736324343,-50.99372863769531,-42.90031433105469,-44.428863525390625,-54.05034255981445,-62.705169677734375,-67.45109558105469,-74.6528091430664,0.03932264819741249,0.030429009348154068,1705.3218203530805,1926.5472846683613,18.746409660778507,15.180597169801292,19.851024044939276,42.53315442171765,0.007207891438156366,0.10243891924619675,956.1180297833367,0.13
33,2-38 España.wav,classical,397.64,117.45383522727273,0.39124087591240875,0.5654306569343066,-51.17971420288086,-47.27847671508789,-45.52876281738281,-55.854061126708984,-64.7623519897461,-71.30233764648438,-76.23844146728516,0.04610322043299675,0.04352449253201485,1405.3017339381834,1628.4177764498934,17.683241855356165,15.701357006013438,19.815591927938947,44.29218324110986,0.004463369492441416,0.06399921327829361,796.1306155907847,0.15000000000000002
